caso_id,intervencion_fecha,intervencion_hora,victima_embarazo,victima_edad,victima_genero,victima_nacionalidad,victima_discapacidad,violencia_tipo,agresor_relacion_victima
362246.0,2018-02-26,00:30,NS/NC,25,Femenino,Otra,NS/NC,Física,Ex pareja
362253.0,2018-02-26,20:40,NO,,Masculino,Argentina,SI,Física,Padre
362253.0,2018-02-26,20:40,NO,5,Femenino,Argentina,NO,Física,Padre
362253.0,2018-02-26,20:40,NO,4,Femenino,Argentina,NO,Física,Padre
362250.0,2018-02-26,08:30,NO,39,Femenino,Argentina,NO,Física,Pareja
362253.0,2018-02-26,20:40,NO,29,Femenino,Boliviana,NO,Económica y física,Pareja
362268.0,2018-02-27,10:30,NO,39,Femenino,Peruana,NS/NC,Física,Ex pareja
362268.0,2018-02-27,10:30,NO,10,Masculino,Argentina,NS/NC,Psicológica,Padre
362253.0,2018-02-27,09:30,NO,4,Femenino,Argentina,NO,Psicológica,Padre
362268.0,2018-02-27,10:30,NO,13,Femenino,Argentina,NS/NC,Psicológica,Padre
362253.0,2018-02-27,09:30,NO,5,Femenino,Argentina,NO,Física,Padre
362260.0,2018-02-27,23:30,NO,9,Femenino,Argentina,NO,Física,Padre
362253.0,2018-02-27,09:30,NO,29,Femenino,Boliviana,NO,Física,Pareja
362268.0,2018-02-27,10:30,NO,17,Masculino,Argentina,NS/NC,Psicológica,Padre
362268.0,2018-02-27,10:30,NO,15,Masculino,Argentina,NS/NC,Psicológica,Padre
362268.0,2018-02-27,10:30,NO,12,Masculino,Argentina,NS/NC,Psicológica,Padre
362253.0,2018-02-27,09:30,NO,,Masculino,Argentina,SI,Psicológica,Padre
362253.0,2018-02-28,09:15,NO,5,Femenino,Argentina,NO,Física,Padre
362253.0,2018-02-28,09:15,NO,4,Femenino,Argentina,NO,Física,Padre
290293.0,2018-02-28,10:30,NO,34,Femenino,Argentina,NO,Física,Pareja
290293.0,2018-02-28,10:30,NO,9,Femenino,Argentina,SI,Psicológica,Padrastro
362285.0,2018-02-28,08:30,NO,41,Femenino,Uruguaya,SI,Económica,Ex pareja
290293.0,2018-02-28,10:30,NO,2,Femenino,Argentina,NS/NC,Psicológica,Padre
362253.0,2018-02-28,09:15,NO,29,Femenino,Boliviana,NO,Sexual y económica,Pareja
362253.0,2018-02-28,09:15,NO,,Masculino,Argentina,SI,Física,Padre
362304.0,2018-03-01,00:20,NO,38,Femenino,Argentina,NS/NC,Física,Pareja
362304.0,2018-03-01,00:20,NO,7,Femenino,Argentina,NS/NC,Psicológica,Padre
362304.0,2018-03-01,00:20,NO,4,Masculino,Argentina,NS/NC,Psicológica,Padre
362335.0,2018-03-02,22:00,NO,39,Femenino,Argentina,NO,Física,Pareja
362328.0,2018-03-02,20:10,NO,35,Femenino,Boliviana,NO,Física,Ex pareja
362364.0,2018-03-03,22:30,NO,19,Femenino,Paraguaya,NO,Económica y física,Pareja
362352.0,2018-03-03,17:00,NO,36,Femenino,Argentina,NO,Psicológica,Ex pareja
362364.0,2018-03-03,22:30,NO,5,Masculino,Paraguaya,NO,Psicológica,Padrastro
362363.0,2018-03-04,01:00,NO,28,Femenino,Argentina,NO,Física,Ex pareja
362363.0,2018-03-04,01:00,NO,3,Masculino,Argentina,NS/NC,Psicológica,Padre
362411.0,2018-03-06,16:00,NO,14,Femenino,Argentina,NO,Psicológica,Padre
362411.0,2018-03-06,16:00,NO,43,Femenino,Boliviana,NO,Física,Pareja
362424.0,2018-03-07,08:30,NO,16,Femenino,Argentina,NO,Física,Madre
362416.0,2018-03-07,00:30,NO,14,Femenino,Boliviana,NO,Psicológica,Padrastro
362416.0,2018-03-07,00:30,NO,14,Femenino,Boliviana,NO,Psicológica,Padrastro
362416.0,2018-03-07,00:30,NO,14,Femenino,Boliviana,NO,Psicológica,Padrastro
362416.0,2018-03-07,00:30,NO,12,Femenino,Argentina,NO,Psicológica,Padrastro
362416.0,2018-03-07,00:30,NO,12,Femenino,Argentina,NO,Psicológica,Padrastro
362416.0,2018-03-07,00:30,NO,12,Femenino,Argentina,NO,Psicológica,Padrastro
362416.0,2018-03-07,00:30,NO,33,Femenino,Boliviana,NO,Física,Pareja
362416.0,2018-03-07,00:30,NO,33,Femenino,Boliviana,NO,Física,Pareja
362416.0,2018-03-07,00:30,NO,33,Femenino,Boliviana,NO,Física,Pareja
362416.0,2018-03-07,00:30,NO,3,Masculino,Argentina,NO,Psicológica,Padre
362416.0,2018-03-07,00:30,NO,3,Masculino,Argentina,NO,Psicológica,Padre
362416.0,2018-03-07,00:30,NO,3,Masculino,Argentina,NO,Psicológica,Padre
362444.0,2018-03-08,15:00,NO,81,Femenino,Argentina,NS/NC,Física,Otra/o conviviente
212183.0,2018-03-08,13:30,NO,10,Femenino,Paraguaya,NO,Física,Padrastro
362439.0,2018-03-08,12:30,NS/NC,16,Masculino,Argentina,NO,Física,Padre
362431.0,2018-03-08,08:30,NO,68,Masculino,Argentina,NS/NC,Física,Hijo/a
277809.0,2018-03-08,00:00,NO,50,Femenino,Argentina,NO,Psicológica,Pareja
362439.0,2018-03-08,12:30,NO,44,Femenino,Boliviana,NO,Física,Pareja
277809.0,2018-03-08,00:00,NO,15,Femenino,Argentina,NS/NC,Psicológica,Padre
212183.0,2018-03-08,13:30,NS/NC,6,Femenino,Argentina,NO,Física,Padre
212183.0,2018-03-08,13:30,NO,27,Femenino,Paraguaya,NO,Física,Pareja
362439.0,2018-03-08,12:30,NO,14,Masculino,Argentina,NO,Física,Padre
362431.0,2018-03-08,08:30,NO,70,Masculino,Argentina,NO,Psicológica,Hijo/a
362444.0,2018-03-09,09:15,NO,81,Femenino,Argentina,NS/NC,Física,Otra/o conviviente
362439.0,2018-03-09,09:00,NO,16,Masculino,Argentina,NO,Física,Padre
362439.0,2018-03-09,09:00,NS/NC,44,Femenino,Boliviana,NO,Psicológica,Pareja
362439.0,2018-03-09,09:00,NO,44,Femenino,Boliviana,NO,Física,Pareja
362439.0,2018-03-09,09:00,NO,14,Masculino,Argentina,NO,Física,Padre
362479.0,2018-03-10,15:00,NO,,Masculino,Argentina,NO,Psicológica,Padre
362479.0,2018-03-10,15:00,NO,19,Femenino,Argentina,NO,Económica y física,Pareja
362479.0,2018-03-10,15:00,NO,3,Femenino,Argentina,NS/NC,Psicológica,Padre
362480.0,2018-03-10,14:55,NS/NC,9,Femenino,NS/NC,NS/NC,Psicológica,Madre
362454.0,2018-03-12,11:00,NO,59,Femenino,Boliviana,NS/NC,Física,Ex pareja
362503.0,2018-03-12,01:45,NO,20,Femenino,Argentina,NS/NC,Física,Padre
362503.0,2018-03-12,01:45,NO,44,Femenino,Argentina,NO,Física,Pareja
362503.0,2018-03-12,01:45,NO,13,Masculino,Argentina,NO,Psicológica,Abuelo/a
362503.0,2018-03-12,01:45,NO,,Masculino,Argentina,NO,Psicológica,Abuelo/a
362176.0,2018-03-13,01:30,NO,2,Femenino,Argentina,NO,Psicológica,Otro/a no conviviente
362176.0,2018-03-13,01:30,SI,18,Femenino,Argentina,NO,Física,Ex pareja
362532.0,2018-03-14,11:00,SI,36,Femenino,Peruana,NO,Económica,Pareja
362537.0,2018-03-14,16:30,NS/NC,17,Femenino,Paraguaya,NO,Física,Pareja
362545.0,2018-03-14,21:45,NO,,Femenino,Argentina,NO,Psicológica,Padre
362545.0,2018-03-14,21:45,NO,22,Femenino,Paraguaya,NO,Económica y física,Pareja
362555.0,2018-03-15,12:00,NO,10,Masculino,Argentina,NS/NC,Psicológica,Padrastro
362549.0,2018-03-15,10:00,NO,27,Femenino,Boliviana,NO,Económica y física,Pareja
362549.0,2018-03-15,10:00,NO,27,Femenino,Boliviana,NO,Física,Pareja
362549.0,2018-03-15,10:00,NO,27,Femenino,Boliviana,NO,Física,Pareja
362548.0,2018-03-15,00:30,NO,28,Femenino,Paraguaya,NO,Física,Pareja
362558.0,2018-03-15,15:00,NO,9,Femenino,Argentina,NO,Física,Madre
362549.0,2018-03-15,10:00,NO,,Femenino,Argentina,NS/NC,Psicológica,Padre
362549.0,2018-03-15,10:00,NO,,Femenino,Argentina,NS/NC,Psicológica,Padre
362549.0,2018-03-15,10:00,NO,,Femenino,Argentina,NS/NC,Psicológica,Padre
362555.0,2018-03-15,12:00,NO,35,Femenino,Argentina,SI,Psicológica,Pareja
362549.0,2018-03-15,10:00,NO,3,Masculino,Argentina,NS/NC,Psicológica,Padre
362549.0,2018-03-15,10:00,NO,3,Masculino,Argentina,NS/NC,Psicológica,Padre
362549.0,2018-03-15,10:00,NO,3,Masculino,Argentina,NS/NC,Psicológica,Padre
362555.0,2018-03-15,12:00,NO,,Masculino,Argentina,NO,Psicológica,Padre
362580.0,2018-03-17,17:00,NO,80,Femenino,Argentina,NO,Psicológica,Hijo/a
362351.0,2018-03-19,08:30,NO,,Masculino,Argentina,NO,Psicológica,Padre
362614.0,2018-03-19,11:30,NO,8,Femenino,Argentina,NS/NC,Física,Padre
362614.0,2018-03-19,11:30,NO,4,Femenino,Argentina,NS/NC,Física,Padre
362351.0,2018-03-19,08:30,NO,39,Femenino,Argentina,NO,Física,Pareja
362614.0,2018-03-19,11:30,NO,75,Femenino,Argentina,SI,Física,Otro/a no conviviente
362614.0,2018-03-19,11:30,NO,13,Femenino,Argentina,NS/NC,Física,Padrastro
362614.0,2018-03-19,11:30,NO,10,Femenino,Argentina,NS/NC,Física,Padre
362625.0,2018-03-19,20:30,NO,,Femenino,Argentina,NS/NC,Psicológica,Padre
362625.0,2018-03-19,20:30,NO,16,Femenino,Otra,NS/NC,Física,Pareja
362351.0,2018-03-19,08:30,NO,,Masculino,Argentina,NO,Psicológica,Padre
362614.0,2018-03-19,11:30,NO,6,Masculino,Argentina,NS/NC,Física,Padre
362614.0,2018-03-19,11:30,NO,2,Masculino,Argentina,NS/NC,Física,Padre
362614.0,2018-03-19,11:30,NO,14,Masculino,Argentina,NO,Física,Padrastro
362632.0,2018-03-20,04:00,NO,27,Femenino,Argentina,NO,Física,Ex pareja
362614.0,2018-03-20,11:00,NO,75,Femenino,Argentina,SI,Física,Hijo/a
362632.0,2018-03-20,04:00,NO,,Femenino,Argentina,NO,Psicológica,Padre
362652.0,2018-03-21,20:00,NO,12,Femenino,Argentina,NS/NC,Psicológica,Padrastro
362644.0,2018-03-21,00:30,NO,6,Masculino,Argentina,NS/NC,Psicológica,Padre
362644.0,2018-03-21,00:30,NO,5,Femenino,Argentina,NS/NC,Psicológica,Padre
362644.0,2018-03-21,00:30,SI,23,Femenino,Argentina,NO,Física,Pareja
362652.0,2018-03-21,20:00,NO,3,Femenino,Argentina,NS/NC,Psicológica,Padre
362652.0,2018-03-21,20:00,SI,33,Femenino,Argentina,NS/NC,Física,Pareja
362652.0,2018-03-22,09:00,NO,12,Femenino,Paraguaya,NS/NC,Psicológica,Padrastro
362652.0,2018-03-22,09:00,NO,33,Femenino,Paraguaya,NS/NC,Física,Pareja
362659.0,2018-03-22,02:20,NO,24,Femenino,Peruana,NO,Física,Pareja
278316.0,2018-03-23,15:30,NO,4,Masculino,Argentina,NO,Psicológica,Padre
362675.0,2018-03-23,09:00,NO,12,Masculino,Argentina,NS/NC,Psicológica,Padre
362675.0,2018-03-23,02:00,NO,14,Femenino,Argentina,NO,Física,Padre
362675.0,2018-03-23,02:00,NO,49,Femenino,Argentina,NS/NC,Física,Pareja
278316.0,2018-03-23,15:30,NO,31,Femenino,Argentina,NS/NC,Física,Pareja
278316.0,2018-03-23,15:30,NO,14,Femenino,Argentina,NS/NC,Psicológica,Padrastro
362675.0,2018-03-23,09:00,NO,14,Femenino,Argentina,NS/NC,Física,Padre
362675.0,2018-03-23,09:00,NO,49,Femenino,Argentina,NS/NC,Física,Pareja
362675.0,2018-03-23,02:00,NO,12,Masculino,Argentina,NS/NC,Física,Padre
362694.0,2018-03-24,10:00,NO,23,Femenino,Argentina,NS/NC,Física,Pareja
362615.0,2018-03-26,00:00,NO,12,Femenino,Argentina,NS/NC,Psicológica,Padrastro
362738.0,2018-03-26,13:30,NO,44,Femenino,Argentina,SI,Física,Madre
362615.0,2018-03-26,00:00,NO,30,Femenino,Peruana,NO,Sexual,Ex pareja
362719.0,2018-03-26,08:20,NO,24,Femenino,Peruana,NO,Física,Pareja
362615.0,2018-03-26,00:00,NO,6,Masculino,Argentina,NS/NC,Física,Padre
362615.0,2018-03-26,00:00,NO,4,Masculino,Argentina,NO,Física,Padre
362739.0,2018-03-27,09:15,NO,3,Masculino,Argentina,NS/NC,Física,Padre
362739.0,2018-03-27,09:15,NO,8,Femenino,Argentina,NS/NC,Física,Padre
362739.0,2018-03-27,09:15,NO,,Femenino,Argentina,NS/NC,Física,Padre
362739.0,2018-03-27,09:15,NO,31,Femenino,Peruana,NS/NC,Física,Pareja
362739.0,2018-03-27,09:15,NO,5,Masculino,Argentina,NS/NC,Física,Padre
343357.0,2018-03-28,01:20,NO,,Masculino,Argentina,NS/NC,Psicológica,Padre
362760.0,2018-03-28,05:30,NO,,Femenino,Argentina,NS/NC,Psicológica,Padre
343357.0,2018-03-28,13:00,NS/NC,8,Femenino,Argentina,NS/NC,Psicológica,Padre
362758.0,2018-03-28,02:30,NO,8,Femenino,Argentina,NS/NC,Psicológica,Padrastro
362758.0,2018-03-28,02:30,NO,35,Femenino,Paraguaya,NO,Física,Pareja
362770.0,2018-03-28,20:30,SI,25,Femenino,Paraguaya,NO,Física,Pareja
362760.0,2018-03-28,05:30,NO,36,Femenino,Argentina,NO,Física,Pareja
343357.0,2018-03-28,13:00,NO,23,Femenino,Argentina,SI,Económica y física,Pareja
343357.0,2018-03-28,01:20,NO,8,Femenino,Argentina,NS/NC,Psicológica,Padre
